IPI Accession	Length	TMHMM Topography	Length of the Transmembrane Loop(s)	FirstDomain	LastDomain	FirstDomain.Length	LastDomain.Length	Avg Domain.Out	Avg Domain.In
IPI00307957	676	o35-57i203-225o235-257i264-286o296-318i	o(1-35=35) i(57-203=147) o(225-235=11) i(257-264=8) o(286-296=11) i(318-676=359)	o(1-35=35)	i(318-676=359)	35	359	19	171
IPI00228467	802	o35-57i137-159o187-209i408-430o450-472i493-515o541-563i604-626o653-675i682-704o	o(1-35=35) i(57-137=81) o(159-187=29) i(209-408=200) o(430-450=21) i(472-493=22) o(515-541=27) i(563-604=42) o(626-653=28) i(675-682=8) o(704-802=146)	o(1-35=35)	o(704-802=99)	35	99	39	70
IPI00856632	179	o35-57i137-159o	o(1-35=35) i(57-137=81) o(159-179=200)	o(1-35=35)	o(159-179=21)	35	21	28	81
IPI00130455	92	o35-57i	o(1-35=35) i(57-92=36)	o(1-35=35)	i(57-92=36)	35	36	35	36
IPI00131698	79	o35-57i	o(1-35=35) i(57-79=23)	o(1-35=35)	i(57-79=23)	35	23	35	23
IPI00221450	102	o35-57i	o(1-35=35) i(57-102=46)	o(1-35=35)	i(57-102=46)	35	46	35	46
IPI00405084	106	o35-57i	o(1-35=35) i(57-106=50)	o(1-35=35)	i(57-106=50)	35	50	35	50
IPI00652062	157	o35-57i	o(1-35=35) i(57-157=101)	o(1-35=35)	i(57-157=101)	35	101	35	101
IPI00652930	66	o35-57i	o(1-35=35) i(57-66=10)	o(1-35=35)	i(57-66=10)	35	10	35	10
IPI00653083	81	o35-57i	o(1-35=35) i(57-81=25)	o(1-35=35)	i(57-81=25)	35	25	35	25
IPI00653359	97	o35-57i	o(1-35=35) i(57-97=41)	o(1-35=35)	i(57-97=41)	35	41	35	41
IPI00858134	88	o35-57i	o(1-35=35) i(57-88=32)	o(1-35=35)	i(57-88=32)	35	32	35	32
IPI00881523	112	o35-57i	o(1-35=35) i(57-112=56)	o(1-35=35)	i(57-112=56)	35	56	35	56
IPI01018405	93	o35-57i	o(1-35=35) i(57-93=37)	o(1-35=35)	i(57-93=37)	35	37	35	37
IPI00987293	731	o355-377i398-420o	o(1-355=355) i(377-398=22) o(420-731=200)	o(1-355=355)	o(420-731=312)	355	312	333	22
IPI00121627	664	o355-377i390-412o417-434i478-497o507-529i	o(1-355=355) i(377-390=14) o(412-417=6) i(434-478=45) o(497-507=11) i(529-664=136)	o(1-355=355)	i(529-664=136)	355	136	124	65
IPI00122705	415	o355-377i	o(1-355=355) i(377-415=39)	o(1-355=355)	i(377-415=39)	355	39	355	39
IPI00461745	445	o355-377i	o(1-355=355) i(377-445=69)	o(1-355=355)	i(377-445=69)	355	69	355	69
IPI00876293	430	o355-377i	o(1-355=355) i(377-430=54)	o(1-355=355)	i(377-430=54)	355	54	355	54
IPI00113142	177	o35-52i59-81o	o(1-35=35) i(52-59=8) o(81-177=45)	o(1-35=35)	o(81-177=97)	35	97	66	8
IPI00225175	106	o35-52i	o(1-35=35) i(52-106=55)	o(1-35=35)	i(52-106=55)	35	55	35	55
IPI00605914	3643	o3539-3561i	o(1-3539=3539) i(3561-3643=83)	o(1-3539=3539)	i(3561-3643=83)	3539	83	3539	83
IPI00172333	468	o353-375i	o(1-353=353) i(375-468=94)	o(1-353=353)	i(375-468=94)	353	94	353	94
IPI00750388	473	o353-375i	o(1-353=353) i(375-473=99)	o(1-353=353)	i(375-473=99)	353	99	353	99
IPI00761714	3605	o3528-3550i	o(1-3528=3528) i(3550-3605=56)	o(1-3528=3528)	i(3550-3605=56)	3528	56	3528	56
IPI00856571	451	o352-374i	o(1-352=352) i(374-451=78)	o(1-352=352)	i(374-451=78)	352	78	352	78
IPI00914703	439	o352-374i	o(1-352=352) i(374-439=66)	o(1-352=352)	i(374-439=66)	352	66	352	66
IPI00109375	530	o351-373i	o(1-351=351) i(373-530=158)	o(1-351=351)	i(373-530=158)	351	158	351	158
IPI00223489	467	o351-373i	o(1-351=351) i(373-467=95)	o(1-351=351)	i(373-467=95)	351	95	351	95
IPI00321313	463	o351-373i	o(1-351=351) i(373-463=91)	o(1-351=351)	i(373-463=91)	351	91	351	91
IPI00606550	404	o351-373i	o(1-351=351) i(373-404=32)	o(1-351=351)	i(373-404=32)	351	32	351	32
IPI00409896	393	o351-370i	o(1-351=351) i(370-393=24)	o(1-351=351)	i(370-393=24)	351	24	351	24
IPI00229750	457	o350-372i	o(1-350=350) i(372-457=86)	o(1-350=350)	i(372-457=86)	350	86	350	86
IPI00850529	375	o350-372i	o(1-350=350) i(372-375=4)	o(1-350=350)	i(372-375=4)	350	4	350	4
IPI01023120	403	o350-372i	o(1-350=350) i(372-403=32)	o(1-350=350)	i(372-403=32)	350	32	350	32
IPI00944026	783	o349-371i514-536o	o(1-349=349) i(371-514=144) o(536-783=45)	o(1-349=349)	o(536-783=248)	349	248	298	144
IPI00119029	672	o349-371i378-400o433-455i585-607o612-631i644-666o	o(1-349=349) i(371-378=8) o(400-433=34) i(455-585=131) o(607-612=6) i(631-644=14) o(666-672=42)	o(1-349=349)	o(666-672=7)	349	7	99	51
IPI00131116	689	o349-371i378-400o415-437i458-475o498-520i541-563o573-595i	o(1-349=349) i(371-378=8) o(400-415=16) i(437-458=22) o(475-498=24) i(520-541=22) o(563-573=11) i(595-689=95)	o(1-349=349)	i(595-689=95)	349	95	100	36
IPI00410985	417	o349-371i	o(1-349=349) i(371-417=47)	o(1-349=349)	i(371-417=47)	349	47	349	47
IPI00654332	462	o349-371i	o(1-349=349) i(371-462=92)	o(1-349=349)	i(371-462=92)	349	92	349	92
IPI00849722	390	o349-371i	o(1-349=349) i(371-390=20)	o(1-349=349)	i(371-390=20)	349	20	349	20
IPI00969353	425	o349-371i	o(1-349=349) i(371-425=55)	o(1-349=349)	i(371-425=55)	349	55	349	55
IPI00119991	483	o348-370i	o(1-348=348) i(370-483=114)	o(1-348=348)	i(370-483=114)	348	114	348	114
IPI00177179	408	o348-370i	o(1-348=348) i(370-408=39)	o(1-348=348)	i(370-408=39)	348	39	348	39
IPI00453941	508	o348-370i	o(1-348=348) i(370-508=139)	o(1-348=348)	i(370-508=139)	348	139	348	139
IPI00131334	686	o347-369i390-412o422-444i465-484o489-511i518-535o550-572i	o(1-347=347) i(369-390=22) o(412-422=11) i(444-465=22) o(484-489=6) i(511-518=8) o(535-550=16) i(572-686=115)	o(1-347=347)	i(572-686=115)	347	115	95	41
IPI00227435	876	o347-369i376-398o	o(1-347=347) i(369-376=8) o(398-876=22)	o(1-347=347)	o(398-876=479)	347	479	413	8
IPI00380399	393	o347-369i	o(1-347=347) i(369-393=25)	o(1-347=347)	i(369-393=25)	347	25	347	25
IPI00885542	791	o347-369i	o(1-347=347) i(369-791=423)	o(1-347=347)	i(369-791=423)	347	423	347	423
IPI00230594	850	o346-368i389-411o431-453i466-485o505-527i540-559o597-619i640-662o698-715i722-744o770-789i796-813o	o(1-346=346) i(368-389=22) o(411-431=21) i(453-466=14) o(485-505=21) i(527-540=14) o(559-597=39) i(619-640=22) o(662-698=37) i(715-722=8) o(744-770=27) i(789-796=8) o(813-850=70)	o(1-346=346)	o(813-850=38)	346	38	75	14
IPI00553243	525	o346-368i	o(1-346=346) i(368-525=158)	o(1-346=346)	i(368-525=158)	346	158	346	158
IPI00403303	442	o346-363i365-387o391-413i	o(1-346=346) i(363-365=3) o(387-391=5) i(413-442=30)	o(1-346=346)	i(413-442=30)	346	30	175	16
IPI00113350	347	o34-59i72-94o104-126i150-172o192-214i247-269o279-301i	o(1-34=34) i(59-72=14) o(94-104=11) i(126-150=25) o(172-192=21) i(214-247=34) o(269-279=11) i(301-347=47)	o(1-34=34)	i(301-347=47)	34	47	19	30
IPI00461129	224	o34-56i82-104o109-128i135-157o161-180i200-222o	o(1-34=34) i(56-82=27) o(104-109=6) i(128-135=8) o(157-161=5) i(180-200=21) o(222-224=47)	o(1-34=34)	o(222-224=3)	34	3	12	18
IPI00153531	329	o34-56i69-91o111-133i153-175o208-230i258-280o290-309i	o(1-34=34) i(56-69=14) o(91-111=21) i(133-153=21) o(175-208=34) i(230-258=29) o(280-290=11) i(309-329=21)	o(1-34=34)	i(309-329=21)	34	21	25	21
IPI00515499	348	o34-56i69-91o111-133i146-168o199-221i258-280o295-317i	o(1-34=34) i(56-69=14) o(91-111=21) i(133-146=14) o(168-199=32) i(221-258=38) o(280-295=16) i(317-348=32)	o(1-34=34)	i(317-348=32)	34	32	25	24
IPI00120521	324	o34-56i69-91o106-128i152-174o212-234i	o(1-34=34) i(56-69=14) o(91-106=16) i(128-152=25) o(174-212=39) i(234-324=91)	o(1-34=34)	i(234-324=91)	34	91	29	43
IPI00126369	320	o34-56i69-91o106-128i149-171o208-230i251-268o283-300i	o(1-34=34) i(56-69=14) o(91-106=16) i(128-149=22) o(171-208=38) i(230-251=22) o(268-283=16) i(300-320=21)	o(1-34=34)	i(300-320=21)	34	21	26	19
IPI00163008	318	o34-56i69-91o106-128i148-170o212-234i246-268o283-300i	o(1-34=34) i(56-69=14) o(91-106=16) i(128-148=21) o(170-212=43) i(234-246=13) o(268-283=16) i(300-318=19)	o(1-34=34)	i(300-318=19)	34	19	27	16
IPI00126664	319	o34-56i69-91o106-128i148-170o204-226i246-268o278-300i	o(1-34=34) i(56-69=14) o(91-106=16) i(128-148=21) o(170-204=35) i(226-246=21) o(268-278=11) i(300-319=20)	o(1-34=34)	i(300-319=20)	34	20	24	19
IPI00122676	346	o34-56i69-91o106-128i148-170o197-219i249-271o281-303i	o(1-34=34) i(56-69=14) o(91-106=16) i(128-148=21) o(170-197=28) i(219-249=31) o(271-281=11) i(303-346=44)	o(1-34=34)	i(303-346=44)	34	44	22	27
IPI01027102	283	o34-56i69-91o106-128i148-170o197-219i	o(1-34=34) i(56-69=14) o(91-106=16) i(128-148=21) o(170-197=28) i(219-283=65)	o(1-34=34)	i(219-283=65)	34	65	26	33
IPI00667324	300	o34-56i69-91o106-128i148-167o193-215i228-247o262-284i	o(1-34=34) i(56-69=14) o(91-106=16) i(128-148=21) o(167-193=27) i(215-228=14) o(247-262=16) i(284-300=17)	o(1-34=34)	i(284-300=17)	34	17	23	16
IPI01019246	300	o34-56i69-91o106-128i148-167o193-215i228-247o262-284i	o(1-34=34) i(56-69=14) o(91-106=16) i(128-148=21) o(167-193=27) i(215-228=14) o(247-262=16) i(284-300=17)	o(1-34=34)	i(284-300=17)	34	17	23	16
IPI00126328	320	o34-56i69-91o106-125i205-227o247-269i276-298o	o(1-34=34) i(56-69=14) o(91-106=16) i(125-205=81) o(227-247=21) i(269-276=8) o(298-320=17)	o(1-34=34)	o(298-320=23)	34	23	23	34
IPI00136358	479	o34-56i69-91o106-125i152-174o194-216i398-420o435-457i	o(1-34=34) i(56-69=14) o(91-106=16) i(125-152=28) o(174-194=21) i(216-398=183) o(420-435=16) i(457-479=23)	o(1-34=34)	i(457-479=23)	34	23	21	62
IPI00125491	339	o34-56i69-91o106-125i146-168o194-216i237-254o	o(1-34=34) i(56-69=14) o(91-106=16) i(125-146=22) o(168-194=27) i(216-237=22) o(254-339=23)	o(1-34=34)	o(254-339=86)	34	86	40	19
IPI00127905	320	o34-56i69-91o106-125i145-167o199-221i242-261o276-298i	o(1-34=34) i(56-69=14) o(91-106=16) i(125-145=21) o(167-199=33) i(221-242=22) o(261-276=16) i(298-320=23)	o(1-34=34)	i(298-320=23)	34	23	24	20
IPI00127869	321	o34-56i69-91o101-123i144-166o206-228i249-271o281-303i	o(1-34=34) i(56-69=14) o(91-101=11) i(123-144=22) o(166-206=41) i(228-249=22) o(271-281=11) i(303-321=19)	o(1-34=34)	i(303-321=19)	34	19	24	19
IPI00125791	323	o34-56i68-90o105-127i148-170o205-227i248-270o280-299i	o(1-34=34) i(56-68=13) o(90-105=16) i(127-148=22) o(170-205=36) i(227-248=22) o(270-280=11) i(299-323=25)	o(1-34=34)	i(299-323=25)	34	25	24	20
IPI00136210	271	o34-56i68-87o115-137i165-187o202-224i237-259o	o(1-34=34) i(56-68=13) o(87-115=29) i(137-165=29) o(187-202=16) i(224-237=14) o(259-271=25)	o(1-34=34)	o(259-271=13)	34	13	23	18
IPI00110889	314	o34-56i65-87o102-124i144-166o204-226i239-261o276-295i	o(1-34=34) i(56-65=10) o(87-102=16) i(124-144=21) o(166-204=39) i(226-239=14) o(261-276=16) i(295-314=20)	o(1-34=34)	i(295-314=20)	34	20	26	16
IPI00131047	321	o34-56i63-82o97-119i148-170o180-202i214-236o256-278i	o(1-34=34) i(56-63=8) o(82-97=16) i(119-148=30) o(170-180=11) i(202-214=13) o(236-256=21) i(278-321=44)	o(1-34=34)	i(278-321=44)	34	44	20	23
IPI00125232	314	o34-56i63-82o102-124i144-166o206-228i241-263o278-295i	o(1-34=34) i(56-63=8) o(82-102=21) i(124-144=21) o(166-206=41) i(228-241=14) o(263-278=16) i(295-314=20)	o(1-34=34)	i(295-314=20)	34	20	28	15
IPI00312683	314	o34-56i63-82o102-124i144-166o204-226i246-263o278-295i	o(1-34=34) i(56-63=8) o(82-102=21) i(124-144=21) o(166-204=39) i(226-246=21) o(263-278=16) i(295-314=20)	o(1-34=34)	i(295-314=20)	34	20	27	17
IPI00137120	342	o34-56i264-286o306-328i	o(1-34=34) i(56-264=209) o(286-306=21) i(328-342=15)	o(1-34=34)	i(328-342=15)	34	15	27	112
IPI00118926	329	o34-56i112-134o184-206i227-249o254-276i283-302o	o(1-34=34) i(56-112=57) o(134-184=51) i(206-227=22) o(249-254=6) i(276-283=8) o(302-329=20)	o(1-34=34)	o(302-329=28)	34	28	29	29
IPI00126034	317	o34-56i108-127o142-164i211-233o248-267i280-299o	o(1-34=34) i(56-108=53) o(127-142=16) i(164-211=48) o(233-248=16) i(267-280=14) o(299-317=20)	o(1-34=34)	o(299-317=19)	34	19	21	38
IPI00113265	244	o34-56i	o(1-34=34) i(56-244=189)	o(1-34=34)	i(56-244=189)	34	189	34	189
IPI00126190	88	o34-56i	o(1-34=34) i(56-88=33)	o(1-34=34)	i(56-88=33)	34	33	34	33
IPI00132891	122	o34-56i	o(1-34=34) i(56-122=67)	o(1-34=34)	i(56-122=67)	34	67	34	67
IPI00134004	188	o34-56i	o(1-34=34) i(56-188=133)	o(1-34=34)	i(56-188=133)	34	133	34	133
IPI00230553	93	o34-56i	o(1-34=34) i(56-93=38)	o(1-34=34)	i(56-93=38)	34	38	34	38
IPI00319590	407	o34-56i	o(1-34=34) i(56-407=352)	o(1-34=34)	i(56-407=352)	34	352	34	352
IPI00403693	102	o34-56i	o(1-34=34) i(56-102=47)	o(1-34=34)	i(56-102=47)	34	47	34	47
IPI00652777	79	o34-56i	o(1-34=34) i(56-79=24)	o(1-34=34)	i(56-79=24)	34	24	34	24
IPI00856564	83	o34-56i	o(1-34=34) i(56-83=28)	o(1-34=34)	i(56-83=28)	34	28	34	28
IPI00880306	87	o34-56i	o(1-34=34) i(56-87=32)	o(1-34=34)	i(56-87=32)	34	32	34	32
IPI00882325	292	o34-56i	o(1-34=34) i(56-292=237)	o(1-34=34)	i(56-292=237)	34	237	34	237
IPI00890247	120	o34-56i	o(1-34=34) i(56-120=65)	o(1-34=34)	i(56-120=65)	34	65	34	65
IPI00990738	72	o34-56i	o(1-34=34) i(56-72=17)	o(1-34=34)	i(56-72=17)	34	17	34	17
IPI00230563	890	o345-367i380-402o457-479i552-574o613-635i	o(1-345=345) i(367-380=14) o(402-457=56) i(479-552=74) o(574-613=40) i(635-890=256)	o(1-345=345)	i(635-890=256)	345	256	147	114
IPI00762089	549	o345-367i	o(1-345=345) i(367-549=183)	o(1-345=345)	i(367-549=183)	345	183	345	183
IPI00807983	398	o345-367i	o(1-345=345) i(367-398=32)	o(1-345=345)	i(367-398=32)	345	32	345	32
IPI00880409	580	o345-367i	o(1-345=345) i(367-580=214)	o(1-345=345)	i(367-580=214)	345	214	345	214
IPI00968965	398	o345-367i	o(1-345=345) i(367-398=32)	o(1-345=345)	i(367-398=32)	345	32	345	32
IPI01019269	580	o345-367i	o(1-345=345) i(367-580=214)	o(1-345=345)	i(367-580=214)	345	214	345	214
IPI00130729	1108	o345-364i468-490o	o(1-345=345) i(364-468=105) o(490-1108=74)	o(1-345=345)	o(490-1108=619)	345	619	482	105
IPI00404637	544	o345-364i	o(1-345=345) i(364-544=181)	o(1-345=345)	i(364-544=181)	345	181	345	181
IPI00895247	404	o345-364i	o(1-345=345) i(364-404=41)	o(1-345=345)	i(364-404=41)	345	41	345	41
IPI00408344	862	o344-366i386-408o428-450i462-484o541-563i634-656o671-693i725-747o757-779i800-822o827-844i	o(1-344=344) i(366-386=21) o(408-428=21) i(450-462=13) o(484-541=58) i(563-634=72) o(656-671=16) i(693-725=33) o(747-757=11) i(779-800=22) o(822-827=6) i(844-862=19)	o(1-344=344)	i(844-862=19)	344	19	76	30
IPI00880995	548	o344-366i	o(1-344=344) i(366-548=183)	o(1-344=344)	i(366-548=183)	344	183	344	183
IPI00117894	403	o344-363i	o(1-344=344) i(363-403=41)	o(1-344=344)	i(363-403=41)	344	41	344	41
IPI00470004	501	o343-365i430-452o467-486i	o(1-343=343) i(365-430=66) o(452-467=16) i(486-501=16)	o(1-343=343)	i(486-501=16)	343	16	179	41
IPI00123756	370	o343-365i	o(1-343=343) i(365-370=6)	o(1-343=343)	i(365-370=6)	343	6	343	6
IPI00471090	392	o343-365i	o(1-343=343) i(365-392=28)	o(1-343=343)	i(365-392=28)	343	28	343	28
IPI00761436	3470	o3430-3452i	o(1-3430=3430) i(3452-3470=19)	o(1-3430=3430)	i(3452-3470=19)	3430	19	3430	19
IPI00990678	3501	o3424-3446i	o(1-3424=3424) i(3446-3501=56)	o(1-3424=3424)	i(3446-3501=56)	3424	56	3424	56
IPI00990654	763	o342-364i384-406o	o(1-342=342) i(364-384=21) o(406-763=16)	o(1-342=342)	o(406-763=358)	342	358	350	21
IPI00113779	424	o342-364i	o(1-342=342) i(364-424=61)	o(1-342=342)	i(364-424=61)	342	61	342	61
IPI00118684	389	o342-364i	o(1-342=342) i(364-389=26)	o(1-342=342)	i(364-389=26)	342	26	342	26
IPI00471280	388	o342-364i	o(1-342=342) i(364-388=25)	o(1-342=342)	i(364-388=25)	342	25	342	25
IPI00757131	434	o342-364i	o(1-342=342) i(364-434=71)	o(1-342=342)	i(364-434=71)	342	71	342	71
IPI00762488	546	o342-364i	o(1-342=342) i(364-546=183)	o(1-342=342)	i(364-546=183)	342	183	342	183
IPI00889920	432	o342-364i	o(1-342=342) i(364-432=69)	o(1-342=342)	i(364-432=69)	342	69	342	69
IPI00990464	399	o342-364i	o(1-342=342) i(364-399=36)	o(1-342=342)	i(364-399=36)	342	36	342	36
IPI00269609	617	o341-363i420-442o548-570i	o(1-341=341) i(363-420=58) o(442-548=107) i(570-617=48)	o(1-341=341)	i(570-617=48)	341	48	224	53
IPI00986992	779	o341-363i384-406o482-504i511-533o577-599i713-735o	o(1-341=341) i(363-384=22) o(406-482=77) i(504-511=8) o(533-577=45) i(599-713=115) o(735-779=33)	o(1-341=341)	o(735-779=45)	341	45	127	48
IPI00230562	886	o341-363i376-398o453-475i548-570o609-631i	o(1-341=341) i(363-376=14) o(398-453=56) i(475-548=74) o(570-609=40) i(631-886=256)	o(1-341=341)	i(631-886=256)	341	256	145	114
IPI00330652	533	o341-363i	o(1-341=341) i(363-533=171)	o(1-341=341)	i(363-533=171)	341	171	341	171
IPI00856706	366	o341-363i	o(1-341=341) i(363-366=4)	o(1-341=341)	i(363-366=4)	341	4	341	4
IPI00127811	395	o341-360i	o(1-341=341) i(360-395=36)	o(1-341=341)	i(360-395=36)	341	36	341	36
IPI00122231	403	o340-362i	o(1-340=340) i(362-403=42)	o(1-340=340)	i(362-403=42)	340	42	340	42
IPI00122581	576	o340-362i	o(1-340=340) i(362-576=215)	o(1-340=340)	i(362-576=215)	340	215	340	215
IPI00308213	393	o340-362i	o(1-340=340) i(362-393=32)	o(1-340=340)	i(362-393=32)	340	32	340	32
IPI00310519	442	o340-362i	o(1-340=340) i(362-442=81)	o(1-340=340)	i(362-442=81)	340	81	340	81
IPI00620728	367	o340-362i	o(1-340=340) i(362-367=6)	o(1-340=340)	i(362-367=6)	340	6	340	6
IPI00652233	458	o340-362i	o(1-340=340) i(362-458=97)	o(1-340=340)	i(362-458=97)	340	97	340	97
IPI00969343	416	o340-362i	o(1-340=340) i(362-416=55)	o(1-340=340)	i(362-416=55)	340	55	340	55
IPI00323412	3443	o3403-3425i	o(1-3403=3403) i(3425-3443=19)	o(1-3403=3403)	i(3425-3443=19)	3403	19	3403	19
IPI00874330	461	o339-361i368-390o394-412i	o(1-339=339) i(361-368=8) o(390-394=5) i(412-461=50)	o(1-339=339)	i(412-461=50)	339	50	172	29
IPI00776343	402	o339-361i	o(1-339=339) i(361-402=42)	o(1-339=339)	i(361-402=42)	339	42	339	42
IPI00228876	388	o338-360i	o(1-338=338) i(360-388=29)	o(1-338=338)	i(360-388=29)	338	29	338	29
IPI00653266	370	o338-360i	o(1-338=338) i(360-370=11)	o(1-338=338)	i(360-370=11)	338	11	338	11
IPI00990990	432	o338-360i	o(1-338=338) i(360-432=73)	o(1-338=338)	i(360-432=73)	338	73	338	73
IPI01008225	393	o338-360i	o(1-338=338) i(360-393=34)	o(1-338=338)	i(360-393=34)	338	34	338	34
IPI01026927	396	o338-360i	o(1-338=338) i(360-396=37)	o(1-338=338)	i(360-396=37)	338	37	338	37
IPI00137418	906	o338-357i370-392o397-419i439-461o471-493i559-581o782-804i811-833o848-870i883-905o	o(1-338=338) i(357-370=14) o(392-397=6) i(419-439=21) o(461-471=11) i(493-559=67) o(581-782=202) i(804-811=8) o(833-848=16) i(870-883=14) o(905-906=19)	o(1-338=338)	o(905-906=2)	338	2	95	24
IPI00466817	380	o338-357i	o(1-338=338) i(357-380=24)	o(1-338=338)	i(357-380=24)	338	24	338	24
IPI00227853	432	o337-359i	o(1-337=337) i(359-432=74)	o(1-337=337)	i(359-432=74)	337	74	337	74
IPI00757771	397	o337-359i	o(1-337=337) i(359-397=39)	o(1-337=337)	i(359-397=39)	337	39	337	39
IPI00875091	409	o337-359i	o(1-337=337) i(359-409=51)	o(1-337=337)	i(359-409=51)	337	51	337	51
IPI00875537	573	o337-359i	o(1-337=337) i(359-573=215)	o(1-337=337)	i(359-573=215)	337	215	337	215
IPI00987221	413	o337-359i	o(1-337=337) i(359-413=55)	o(1-337=337)	i(359-413=55)	337	55	337	55
IPI01008597	432	o337-359i	o(1-337=337) i(359-432=74)	o(1-337=337)	i(359-432=74)	337	74	337	74
IPI00453537	404	o336-358i	o(1-336=336) i(358-404=47)	o(1-336=336)	i(358-404=47)	336	47	336	47
IPI00653090	769	o336-358i	o(1-336=336) i(358-769=412)	o(1-336=336)	i(358-769=412)	336	412	336	412
IPI00230747	279	o33-55i87-109o148-170i	o(1-33=33) i(55-87=33) o(109-148=40) i(170-279=110)	o(1-33=33)	i(170-279=110)	33	110	36	71
IPI00876215	165	o33-55i81-103o	o(1-33=33) i(55-81=27) o(103-165=110)	o(1-33=33)	o(103-165=63)	33	63	48	27
IPI00128261	381	o33-55i76-98o113-135i142-164o179-201i229-251o288-310i323-340o350-372i	o(1-33=33) i(55-76=22) o(98-113=16) i(135-142=8) o(164-179=16) i(201-229=29) o(251-288=38) i(310-323=14) o(340-350=11) i(372-381=10)	o(1-33=33)	i(372-381=10)	33	10	22	16
IPI00453625	151	o33-55i76-95o99-121i	o(1-33=33) i(55-76=22) o(95-99=5) i(121-151=31)	o(1-33=33)	i(121-151=31)	33	31	19	26
IPI00110369	329	o33-55i68-90o110-132i152-174o205-227i259-281o291-313i	o(1-33=33) i(55-68=14) o(90-110=21) i(132-152=21) o(174-205=32) i(227-259=33) o(281-291=11) i(313-329=17)	o(1-33=33)	i(313-329=17)	33	17	24	21
IPI00760014	318	o33-55i68-90o110-132i152-174o205-227i256-273o288-307i	o(1-33=33) i(55-68=14) o(90-110=21) i(132-152=21) o(174-205=32) i(227-256=30) o(273-288=16) i(307-318=12)	o(1-33=33)	i(307-318=12)	33	12	25	19
IPI00465649	343	o33-55i68-90o110-132i152-169o196-218i257-279o294-316i	o(1-33=33) i(55-68=14) o(90-110=21) i(132-152=21) o(169-196=28) i(218-257=40) o(279-294=16) i(316-343=28)	o(1-33=33)	i(316-343=28)	33	28	24	25
IPI00110392	329	o33-55i68-90o110-132i145-167o205-227i259-281o291-313i	o(1-33=33) i(55-68=14) o(90-110=21) i(132-145=14) o(167-205=39) i(227-259=33) o(281-291=11) i(313-329=17)	o(1-33=33)	i(313-329=17)	33	17	26	19
IPI00312884	321	o33-55i68-90o105-127i148-170o207-229i250-267o282-299i	o(1-33=33) i(55-68=14) o(90-105=16) i(127-148=22) o(170-207=38) i(229-250=22) o(267-282=16) i(299-321=23)	o(1-33=33)	i(299-321=23)	33	23	25	20
IPI00313039	318	o33-55i68-90o105-127i148-170o204-226i245-267o282-299i	o(1-33=33) i(55-68=14) o(90-105=16) i(127-148=22) o(170-204=35) i(226-245=20) o(267-282=16) i(299-318=20)	o(1-33=33)	i(299-318=20)	33	20	25	19
IPI00664250	511	o33-55i68-90o105-127i148-170o194-216i401-423o433-455i	o(1-33=33) i(55-68=14) o(90-105=16) i(127-148=22) o(170-194=25) i(216-401=186) o(423-433=11) i(455-511=57)	o(1-33=33)	i(455-511=57)	33	57	21	69
IPI00127612	320	o33-55i68-90o105-127i148-167o211-233i245-267o280-299i	o(1-33=33) i(55-68=14) o(90-105=16) i(127-148=22) o(167-211=45) i(233-245=13) o(267-280=14) i(299-320=22)	o(1-33=33)	i(299-320=22)	33	22	27	17
IPI00987808	318	o33-55i68-90o105-127i147-169o211-233i245-267o282-299i	o(1-33=33) i(55-68=14) o(90-105=16) i(127-147=21) o(169-211=43) i(233-245=13) o(267-282=16) i(299-318=20)	o(1-33=33)	i(299-318=20)	33	20	27	17
IPI00881883	323	o33-55i68-90o105-127i147-166o211-233i245-267o282-299i	o(1-33=33) i(55-68=14) o(90-105=16) i(127-147=21) o(166-211=46) i(233-245=13) o(267-282=16) i(299-323=25)	o(1-33=33)	i(299-323=25)	33	25	27	18
IPI00396765	324	o33-55i68-90o105-124i238-260o270-292i304-323o	o(1-33=33) i(55-68=14) o(90-105=16) i(124-238=115) o(260-270=11) i(292-304=13) o(323-324=25)	o(1-33=33)	o(323-324=2)	33	2	15	47
IPI00310390	532	o33-55i68-90o105-124i151-173o193-215i444-466o476-498i	o(1-33=33) i(55-68=14) o(90-105=16) i(124-151=28) o(173-193=21) i(215-444=230) o(466-476=11) i(498-532=35)	o(1-33=33)	i(498-532=35)	33	35	20	76
IPI00113270	167	o33-55i68-90o105-124i131-153o	o(1-33=33) i(55-68=14) o(90-105=16) i(124-131=8) o(153-167=230)	o(1-33=33)	o(153-167=15)	33	15	21	11
IPI00121350	182	o33-55i68-90o100-122i143-165o	o(1-33=33) i(55-68=14) o(90-100=11) i(122-143=22) o(165-182=230)	o(1-33=33)	o(165-182=18)	33	18	20	18
IPI00759889	402	o33-55i68-90o	o(1-33=33) i(55-68=14) o(90-402=22)	o(1-33=33)	o(90-402=313)	33	313	173	14
IPI00410807	331	o33-55i68-87o102-119i140-162o213-235i248-270o285-302i	o(1-33=33) i(55-68=14) o(87-102=16) i(119-140=22) o(162-213=52) i(235-248=14) o(270-285=16) i(302-331=30)	o(1-33=33)	i(302-331=30)	33	30	29	20
